name,path,llava_resp,[Q1],[Q2],[Q3],[Q4],[Q5],[Q6],[Q7],predict,actual
covid_memes_5662.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5662.png,"[Q1]: The meme contains a picture of a man and a woman with the words ""Trump"" and ""Bleach"" written above them.
[Q2]: The text ""Trump"" is placed above the man's head, and the text ""Bleach"" is placed above the woman's head.
[Q3]: Yes, the meme is a stitching image.
[Q4]: Potentially malicious.
[Q5]: The meme uses loaded language and exaggeration/minimization techniques.
[Q6]: The intended impact of the meme is to create a negative association between Trump and bleach, potentially to undermine his credibility or reputation.
[Q7]: Harmful."," The meme contains a picture of a man and a woman with the words ""Trump"" and ""Bleach"" written above them."," The text ""Trump"" is placed above the man's head, and the text ""Bleach"" is placed above the woman's head."," Yes, the meme is a stitching image.", Potentially malicious., The meme uses loaded language and exaggeration/minimization techniques.," The intended impact of the meme is to create a negative association between Trump and bleach, potentially to undermine his credibility or reputation.", Harmful.,1,1
covid_memes_5663.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5663.png,"[Q1]: The meme consists of multiple photos of Pope Francis smiling and laughing.
[Q2]: The images are stitched together to create a collage of the Pope smiling.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: The meme uses loaded language, exaggeration, and minimization to portray the Pope as a happy and joyful person.
[Q6]: The intended impact of the meme is to create a positive image of the Pope and to make people smile.
[Q7]: Harmful", The meme consists of multiple photos of Pope Francis smiling and laughing., The images are stitched together to create a collage of the Pope smiling., Yes, Potentially malicious," The meme uses loaded language, exaggeration, and minimization to portray the Pope as a happy and joyful person.", The intended impact of the meme is to create a positive image of the Pope and to make people smile., Harmful,1,1
covid_memes_5664.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5664.png,"[Q1]: The meme contains a picture of a man wearing a red hat and a white shirt, with the words ""Lies, Lies and More Lies"" written below it.
[Q2]: The explicit relationship between the text and image is that the text describes the content of the image, which is a picture of a man wearing a red hat and a white shirt.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the following propaganda techniques.
[Q5]: No, the meme does not use any of the explicitly malicious propaganda techniques.
[Q6]: The intended impact of the meme on individuals, organizations, communities, or societies is to highlight the prevalence of lies and misinformation.
[Q7]: Harmful."," The meme contains a picture of a man wearing a red hat and a white shirt, with the words ""Lies, Lies and More Lies"" written below it."," The explicit relationship between the text and image is that the text describes the content of the image, which is a picture of a man wearing a red hat and a white shirt."," No, the meme is not a stitching image."," No, the meme does not use any of the following propaganda techniques."," No, the meme does not use any of the explicitly malicious propaganda techniques."," The intended impact of the meme on individuals, organizations, communities, or societies is to highlight the prevalence of lies and misinformation.", Harmful.,1,1
covid_memes_5666.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5666.png,"[Q1]: The meme is a picture of a man with a face that looks like Donald Trump.
[Q2]: The explicit relationship between the text and image is that the image is a caricature of Donald Trump, and the text is a joke about him.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to entertain and amuse the viewer.
[Q7]: Non-harmful.", The meme is a picture of a man with a face that looks like Donald Trump.," The explicit relationship between the text and image is that the image is a caricature of Donald Trump, and the text is a joke about him."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to entertain and amuse the viewer., Non-harmful.,0,1
covid_memes_5667.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5667.png,"[Q1]: The meme contains a picture of Obama and Biden with the words ""Obama did you replace all the toilets with travel size bottles? Biden. He's got tiny hands. Barack, I want him to feel welcome here.""
[Q2]: The explicit relationship between the text and image is that the text is a statement about Obama and Biden, while the image shows them in a humorous context.
[Q3]: No
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to create humor and satire, but it may also be seen as a form of mocking or belittling the two politicians.
[Q7]: Harmful"," The meme contains a picture of Obama and Biden with the words ""Obama did you replace all the toilets with travel size bottles? Biden. He's got tiny hands. Barack, I want him to feel welcome here."""," The explicit relationship between the text and image is that the text is a statement about Obama and Biden, while the image shows them in a humorous context.", No, No, No," The intended impact of the meme is to create humor and satire, but it may also be seen as a form of mocking or belittling the two politicians.", Harmful,1,1
covid_memes_5669.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5669.png,"[Q1]: The meme contains a text and an image of a man in a white coat with the words ""Military Doctors"" and a pill bottle.
[Q2]: The text is related to the image, suggesting that the man in the white coat is a military doctor and the pill bottle represents the medication they may prescribe.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to create a humorous or satirical commentary on the medical profession, particularly military doctors.
[Q7]: Non-harmful."," The meme contains a text and an image of a man in a white coat with the words ""Military Doctors"" and a pill bottle."," The text is related to the image, suggesting that the man in the white coat is a military doctor and the pill bottle represents the medication they may prescribe."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques."," The intended impact of the meme is to create a humorous or satirical commentary on the medical profession, particularly military doctors.", Non-harmful.,0,0
covid_memes_5671.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5671.png,"[Q1]: The meme contains a picture of President Trump and a quote about him.
[Q2]: The text is related to the image, it is a quote about President Trump.
[Q3]: No
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to spread negative opinions about President Trump and his policies.
[Q7]: Harmful", The meme contains a picture of President Trump and a quote about him.," The text is related to the image, it is a quote about President Trump.", No, No, No, The intended impact of the meme is to spread negative opinions about President Trump and his policies., Harmful,1,1
covid_memes_5673.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5673.png,"[Q1]: The meme contains a picture of a man and a woman with the words ""Netizen's Reaction"" written below them.
[Q2]: The explicit relationship between the text and image is that the text is describing the reaction of a netizen to a particular situation, while the image shows a man and a woman.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to show the reaction of a netizen to a particular situation.
[Q7]: Non-harmful."," The meme contains a picture of a man and a woman with the words ""Netizen's Reaction"" written below them."," The explicit relationship between the text and image is that the text is describing the reaction of a netizen to a particular situation, while the image shows a man and a woman."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to show the reaction of a netizen to a particular situation., Non-harmful.,0,1
covid_memes_5675.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5675.png,"[Q1]: The meme is a collage of a man's face with a picture of a red and white object.
[Q2]: The explicit relationship between the text and image is that the man's face is replaced with the picture of the red and white object.
[Q3]: Yes, the meme is a stitching image. The stitching image is a collage of a man's face with a picture of a red and white object.
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to create a humorous and entertaining image.
[Q7]: Non-harmful", The meme is a collage of a man's face with a picture of a red and white object., The explicit relationship between the text and image is that the man's face is replaced with the picture of the red and white object.," Yes, the meme is a stitching image. The stitching image is a collage of a man's face with a picture of a red and white object.", No, No, The intended impact of the meme is to create a humorous and entertaining image., Non-harmful,0,0
covid_memes_5690.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5690.png,"[Q1]: The meme contains a bottle of Windex cleaner and a bottle of Clorox wipes.
[Q2]: The explicit relationship between the text and image is that the meme is making a joke about cleaning products.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to make people laugh and make a joke about cleaning products.
[Q7]: Non-harmful.", The meme contains a bottle of Windex cleaner and a bottle of Clorox wipes., The explicit relationship between the text and image is that the meme is making a joke about cleaning products.," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to make people laugh and make a joke about cleaning products., Non-harmful.,0,0
covid_memes_5692.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5692.png,"[Q1]: The meme is a collage of two images, one of a woman in a red shirt and the other of a woman in a hoodie.
[Q2]: The explicit relationship between the text and image is that the text is describing the woman in the red shirt as a ""bitch"" and the woman in the hoodie as a ""bitch"" as well.
[Q3]: Yes, the meme is a stitching image.
[Q4]: No.
[Q5]: No.
[Q6]: The intended impact of the meme is to create a negative and derogatory portrayal of women.
[Q7]: Harmful."," The meme is a collage of two images, one of a woman in a red shirt and the other of a woman in a hoodie."," The explicit relationship between the text and image is that the text is describing the woman in the red shirt as a ""bitch"" and the woman in the hoodie as a ""bitch"" as well."," Yes, the meme is a stitching image.", No., No., The intended impact of the meme is to create a negative and derogatory portrayal of women., Harmful.,1,0
covid_memes_5697.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5697.png,"[Q1]: A dinosaur wearing a mask.
[Q2]: The image is a stitching of a dinosaur wearing a mask.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion.
[Q6]: The intended impact is to create a humorous and lighthearted meme, but it can also be seen as potentially malicious due to the loaded language and exaggeration/minimization.
[Q7]: Harmful.", A dinosaur wearing a mask., The image is a stitching of a dinosaur wearing a mask., Yes, Potentially malicious," Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion."," The intended impact is to create a humorous and lighthearted meme, but it can also be seen as potentially malicious due to the loaded language and exaggeration/minimization.", Harmful.,1,0
covid_memes_57.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_57.png,"[Q1]: The meme contains a picture of a man with the words ""Donald Trump was right again.""
[Q2]: The explicit relationship between the text and image is that the text is a statement about Trump's beliefs, and the image is a picture of Trump.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to express agreement with Trump's beliefs.
[Q7]: Non-harmful."," The meme contains a picture of a man with the words ""Donald Trump was right again."""," The explicit relationship between the text and image is that the text is a statement about Trump's beliefs, and the image is a picture of Trump."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to express agreement with Trump's beliefs., Non-harmful.,0,0
covid_memes_5700.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5700.png,"[Q1]: The meme contains a graphic of Thanos from the Marvel Cinematic Universe and the words ""I am inevitable.""
[Q2]: The explicit relationship between the text and image is that the text describes Thanos as ""inevitable"" and the image shows him as the main subject.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to showcase Thanos as a powerful and unstoppable force, possibly to promote a movie or comic book related to the Marvel Cinematic Universe.
[Q7]: Non-harmful."," The meme contains a graphic of Thanos from the Marvel Cinematic Universe and the words ""I am inevitable."""," The explicit relationship between the text and image is that the text describes Thanos as ""inevitable"" and the image shows him as the main subject."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques."," The intended impact of the meme is to showcase Thanos as a powerful and unstoppable force, possibly to promote a movie or comic book related to the Marvel Cinematic Universe.", Non-harmful.,0,0
covid_memes_5705.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5705.png,"[Q1]: The meme contains a picture of a man singing into a microphone and the words ""American Masters.""
[Q2]: The explicit relationship between the text and image is that the man is singing into a microphone, which is related to the theme of the show ""American Masters.""
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to promote the show ""American Masters"" and showcase the talent of the man singing into the microphone.
[Q7]: Non-harmful."," The meme contains a picture of a man singing into a microphone and the words ""American Masters."""," The explicit relationship between the text and image is that the man is singing into a microphone, which is related to the theme of the show ""American Masters."""," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques."," The intended impact of the meme is to promote the show ""American Masters"" and showcase the talent of the man singing into the microphone.", Non-harmful.,0,0
covid_memes_5706.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5706.png,"[Q1]: The meme is a picture of a man hugging another man with the words ""soon as quarantine is over"" written above them.
[Q2]: The explicit relationship between the text and image is that the text is a caption for the image.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to express a sense of relief or happiness once the quarantine is over.
[Q7]: Non-harmful."," The meme is a picture of a man hugging another man with the words ""soon as quarantine is over"" written above them.", The explicit relationship between the text and image is that the text is a caption for the image.," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to express a sense of relief or happiness once the quarantine is over., Non-harmful.,0,0
covid_memes_5714.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5714.png,"[Q1]: The meme contains a picture of a man with a caption that reads ""Just feel that YKW if it'nt broke, don't fix it. And even if it is broke, don't ignore it. Maybe it'll sort itself out... Okay.""
[Q2]: The text in the meme is a play on words, using abbreviations and acronyms to create a humorous message.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion
[Q6]: The intended impact of the meme is to create humor and amusement, but it may also be seen as a form of shorthand communication that can be easily misunderstood or misinterpreted.
[Q7]: Harmful"," The meme contains a picture of a man with a caption that reads ""Just feel that YKW if it'nt broke, don't fix it. And even if it is broke, don't ignore it. Maybe it'll sort itself out... Okay."""," The text in the meme is a play on words, using abbreviations and acronyms to create a humorous message.", Yes, Potentially malicious," Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion"," The intended impact of the meme is to create humor and amusement, but it may also be seen as a form of shorthand communication that can be easily misunderstood or misinterpreted.", Harmful,1,0
covid_memes_5717.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5717.png,"[Q1]: The meme contains a cartoon character, a plane, and a bomb.
[Q2]: The explicit relationship between the text and image is that the cartoon character is flying a plane with a bomb, which is a reference to a bombing in Syria.
[Q3]: Yes, the meme is a stitching image combining the cartoon character, the plane, and the bomb.
[Q4]: The meme uses potentially malicious propaganda techniques such as loaded language, exaggeration/minimization, and slogans.
[Q5]: The meme uses loaded language and exaggeration/minimization to create a sense of fear and prejudice against a specific group or organization.
[Q6]: The intended impact of the meme is to create fear and prejudice against a specific group or organization, potentially leading to harmful actions against them.
[Q7]: Harmful."," The meme contains a cartoon character, a plane, and a bomb."," The explicit relationship between the text and image is that the cartoon character is flying a plane with a bomb, which is a reference to a bombing in Syria."," Yes, the meme is a stitching image combining the cartoon character, the plane, and the bomb."," The meme uses potentially malicious propaganda techniques such as loaded language, exaggeration/minimization, and slogans.", The meme uses loaded language and exaggeration/minimization to create a sense of fear and prejudice against a specific group or organization.," The intended impact of the meme is to create fear and prejudice against a specific group or organization, potentially leading to harmful actions against them.", Harmful.,1,1
covid_memes_572.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_572.png,"[Q1]: The meme contains a picture of a man and a picture of a fire.
[Q2]: The explicit relationship between the text and image is that the text is describing the man in the picture as a chef, while the image shows him smiling.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to showcase the man's positive demeanor and his profession as a chef.
[Q7]: Non-harmful.", The meme contains a picture of a man and a picture of a fire.," The explicit relationship between the text and image is that the text is describing the man in the picture as a chef, while the image shows him smiling."," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to showcase the man's positive demeanor and his profession as a chef., Non-harmful.,0,0
covid_memes_5728.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5728.png,"[Q1]: A person holding a bottle of lotion.
[Q2]: The image is a stitching of two images, one of a person holding a bottle of lotion and the other of a person holding an earbud.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion
[Q6]: The intended impact of the meme is to create confusion and obfuscation, making it difficult for the viewer to discern the true nature of the image.
[Q7]: Harmful", A person holding a bottle of lotion.," The image is a stitching of two images, one of a person holding a bottle of lotion and the other of a person holding an earbud.", Yes, Potentially malicious," Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion"," The intended impact of the meme is to create confusion and obfuscation, making it difficult for the viewer to discern the true nature of the image.", Harmful,1,0
covid_memes_5729.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5729.png,"[Q1]: The meme contains text and images of a beast and a woman.
[Q2]: The explicit relationship between the text and image is that the beast is talking to the woman.
[Q3]: Yes, the meme is a stitching image. The beast is talking to the woman, and the text is describing the beast's words.
[Q4]: No.
[Q5]: No.
[Q6]: The intended impact of the meme is to entertain or amuse the viewer.
[Q7]: Non-harmful.", The meme contains text and images of a beast and a woman., The explicit relationship between the text and image is that the beast is talking to the woman.," Yes, the meme is a stitching image. The beast is talking to the woman, and the text is describing the beast's words.", No., No., The intended impact of the meme is to entertain or amuse the viewer., Non-harmful.,0,0
covid_memes_5733.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5733.png,"[Q1]: The meme is a cartoon of a character wearing a hat and a black suit, with the words ""Quarantine Got Me Like"" written below it.
[Q2]: The text is a play on words, using the phrase ""Quarantine Got Me Like"" to imply that the character is feeling the same way as someone who is in quarantine.
[Q3]: Yes, the meme is a stitching image, combining the character and the text to create a humorous and relatable statement.
[Q4]: Potentially malicious. The meme uses loaded language and exaggeration to create a humorous effect, but it could also be interpreted as a commentary on the current state of the world during the COVID-19 pandemic.
[Q5]: The meme uses loaded language and exaggeration to create a humorous effect, but it could also be interpreted as a commentary on the current state of the world during the COVID-19 pandemic.
[Q6]: The intended impact of the meme is to entertain and amuse the viewer, while also making a commentary on the current state of the world during the COVID-19 pandemic.
[Q7]: Harmful. The meme uses potentially malicious propaganda techniques, such as loaded language and exaggeration, to create a humorous effect that could be interpreted as a commentary on the current state of the world during the COVID-19 pandemic."," The meme is a cartoon of a character wearing a hat and a black suit, with the words ""Quarantine Got Me Like"" written below it."," The text is a play on words, using the phrase ""Quarantine Got Me Like"" to imply that the character is feeling the same way as someone who is in quarantine."," Yes, the meme is a stitching image, combining the character and the text to create a humorous and relatable statement."," Potentially malicious. The meme uses loaded language and exaggeration to create a humorous effect, but it could also be interpreted as a commentary on the current state of the world during the COVID-19 pandemic."," The meme uses loaded language and exaggeration to create a humorous effect, but it could also be interpreted as a commentary on the current state of the world during the COVID-19 pandemic."," The intended impact of the meme is to entertain and amuse the viewer, while also making a commentary on the current state of the world during the COVID-19 pandemic."," Harmful. The meme uses potentially malicious propaganda techniques, such as loaded language and exaggeration, to create a humorous effect that could be interpreted as a commentary on the current state of the world during the COVID-19 pandemic.",1,0
covid_memes_5738.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5738.png,"[Q1]: The meme is asking Walmart to start asking customers to use masks.
[Q2]: The text is related to the image of Walmart.
[Q3]: No
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to encourage Walmart to ask customers to use masks.
[Q7]: Non-harmful.", The meme is asking Walmart to start asking customers to use masks., The text is related to the image of Walmart., No, No, No, The intended impact of the meme is to encourage Walmart to ask customers to use masks., Non-harmful.,0,0
covid_memes_5742.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5742.png,"[Q1]: The meme contains a man wearing a mask and a sign that says ""Biden Harris 2020.""
[Q2]: The explicit relationship between the text and image is that the man is wearing a mask and holding a sign supporting the Biden Harris campaign.
[Q3]: No, the meme is not a stitching image.
[Q4]: No, the meme does not use any of the listed propaganda techniques.
[Q5]: No, the meme does not use any of the listed propaganda techniques.
[Q6]: The intended impact of the meme is to support the Biden Harris campaign and encourage people to vote for them.
[Q7]: Non-harmful."," The meme contains a man wearing a mask and a sign that says ""Biden Harris 2020.""", The explicit relationship between the text and image is that the man is wearing a mask and holding a sign supporting the Biden Harris campaign.," No, the meme is not a stitching image."," No, the meme does not use any of the listed propaganda techniques."," No, the meme does not use any of the listed propaganda techniques.", The intended impact of the meme is to support the Biden Harris campaign and encourage people to vote for them., Non-harmful.,0,0
covid_memes_5760.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5760.png,"[Q1]: The meme contains a picture of a man with sunglasses and the words ""When it's 2 days into October but nothing bad has happened yet.""
[Q2]: The text is related to the image, suggesting that the man in the picture is experiencing a situation where two days have passed into October but nothing bad has happened yet.
[Q3]: No
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to create a humorous or relatable situation for the viewer, possibly to evoke a sense of relief or amusement when they realize that they are experiencing the same situation.
[Q7]: Non-harmful"," The meme contains a picture of a man with sunglasses and the words ""When it's 2 days into October but nothing bad has happened yet."""," The text is related to the image, suggesting that the man in the picture is experiencing a situation where two days have passed into October but nothing bad has happened yet.", No, No, No," The intended impact of the meme is to create a humorous or relatable situation for the viewer, possibly to evoke a sense of relief or amusement when they realize that they are experiencing the same situation.", Non-harmful,0,0
covid_memes_5763.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5763.png,"[Q1]: A meme of a woman with the words ""If Coronavirus was a person, it would be a person.""
[Q2]: The image is a stitching of a woman's face with the words ""If Coronavirus was a person, it would be a person.""
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion
[Q6]: The intended impact of the meme is to create a humorous comparison between the virus and a person, but it could also be interpreted as minimizing the seriousness of the virus.
[Q7]: Harmful"," A meme of a woman with the words ""If Coronavirus was a person, it would be a person."""," The image is a stitching of a woman's face with the words ""If Coronavirus was a person, it would be a person.""", Yes, Potentially malicious," Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion"," The intended impact of the meme is to create a humorous comparison between the virus and a person, but it could also be interpreted as minimizing the seriousness of the virus.", Harmful,1,0
covid_memes_580.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_580.png,"[Q1]: The meme is a stitching image of a man with sunglasses and the words ""Me, after guessing correct answer after watching KBC.""
[Q2]: The explicit relationship between the text and image is that the text describes the man's experience after watching a game show, while the image shows him with sunglasses and the words ""Me, after guessing correct answer after watching KBC.""
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: The meme uses loaded language, exaggeration/minimization, and potentially malicious propaganda techniques.
[Q6]: The intended impact of the meme is to entertain and amuse the viewer by exaggerating the man's experience of watching a game show.
[Q7]: Harmful"," The meme is a stitching image of a man with sunglasses and the words ""Me, after guessing correct answer after watching KBC."""," The explicit relationship between the text and image is that the text describes the man's experience after watching a game show, while the image shows him with sunglasses and the words ""Me, after guessing correct answer after watching KBC.""", Yes, Potentially malicious," The meme uses loaded language, exaggeration/minimization, and potentially malicious propaganda techniques.", The intended impact of the meme is to entertain and amuse the viewer by exaggerating the man's experience of watching a game show., Harmful,1,0
covid_memes_581.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_581.png,"[Q1]: The meme is a stitched image of a woman with a tin foil hat on her head.
[Q2]: The explicit relationship between the text and image is that the text is describing the woman as a ""crazy"" parent, while the image shows her with a tin foil hat, which is often associated with conspiracy theories and mental illness.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: The meme uses loaded language and exaggeration to portray the woman as ""crazy"" and to associate her with conspiracy theories and mental illness.
[Q6]: The intended impact of the meme is to ridicule and stigmatize the woman and to associate her with negative stereotypes about mental illness and conspiracy theories.
[Q7]: Harmful", The meme is a stitched image of a woman with a tin foil hat on her head.," The explicit relationship between the text and image is that the text is describing the woman as a ""crazy"" parent, while the image shows her with a tin foil hat, which is often associated with conspiracy theories and mental illness.", Yes, Potentially malicious," The meme uses loaded language and exaggeration to portray the woman as ""crazy"" and to associate her with conspiracy theories and mental illness.", The intended impact of the meme is to ridicule and stigmatize the woman and to associate her with negative stereotypes about mental illness and conspiracy theories., Harmful,1,0
covid_memes_585.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_585.png,"[Q1]: The meme contains a picture of a woman holding a beer and a caption that says ""Hold my beer.""
[Q2]: The relationship between the text and image is that the text is a caption for the image, which is a picture of a woman holding a beer.
[Q3]: No
[Q4]: No
[Q5]: No
[Q6]: The intended impact of the meme is to be humorous and entertaining.
[Q7]: Non-harmful"," The meme contains a picture of a woman holding a beer and a caption that says ""Hold my beer."""," The relationship between the text and image is that the text is a caption for the image, which is a picture of a woman holding a beer.", No, No, No, The intended impact of the meme is to be humorous and entertaining., Non-harmful,0,0
covid_memes_592.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_592.png,"[Q1]: A meme with a picture of a man with a sword and the words ""They can take our electricity, but they will never take our braaii!""
[Q2]: The image is a stitching of a man holding a sword and a picture of electricity. The text is a play on words about electricity.
[Q3]: Yes
[Q4]: Potentially malicious
[Q5]: Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion
[Q6]: The intended impact of the meme is to create a sense of humor and to make a statement about electricity.
[Q7]: Harmful"," A meme with a picture of a man with a sword and the words ""They can take our electricity, but they will never take our braaii!""", The image is a stitching of a man holding a sword and a picture of electricity. The text is a play on words about electricity., Yes, Potentially malicious," Loaded language, exaggeration/minimization, slogans, appeal to authority, thought-terminating cliches, repetition, obfuscation, intentional vagueness, confusion", The intended impact of the meme is to create a sense of humor and to make a statement about electricity., Harmful,1,0
covid_memes_604.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_604.png,"[Q1]: The meme contains a picture of a woman pointing and the words ""I'm from Jacksonville, you live in Orange Park.""
[Q2]: The explicit relationship between the text and image is that the text is describing the location of the woman in the picture, while the image shows her pointing to a location.
[Q3]: No.
[Q4]: No.
[Q5]: No.
[Q6]: The intended impact of the meme is to show a contrast between the two locations and to make a joke about the woman's location.
[Q7]: Non-harmful."," The meme contains a picture of a woman pointing and the words ""I'm from Jacksonville, you live in Orange Park."""," The explicit relationship between the text and image is that the text is describing the location of the woman in the picture, while the image shows her pointing to a location.", No., No., No., The intended impact of the meme is to show a contrast between the two locations and to make a joke about the woman's location., Non-harmful.,0,0
